0.01	0.44	1.01341	0.0728059	1.01879	2.51329	0.999293			0.02
0.01	0.45	1.01327	0.0722877	1.01852	2.51296	0.999369			0.02
0.01	0.46	1.01302	0.0716699	1.01825	2.51292	0.999308			0.02
0.01	0.47	1.01288	0.0709453	1.01798	2.51259	0.999463			0.02
0.01	0.48	1.01278	0.0701157	1.01771	2.51217	0.999442			0.02
0.01	0.49	1.01262	0.0691962	1.01743	2.51187	0.999195			0.02
0.01	0.5	1.01352	0.068143	1.01716	2.50899	0.998909			0.02
0.01	0.51	1.01348	0.067037	1.01689	2.5084	0.999785			0.02
0.01	0.52	1.01361	0.0658429	1.01661	2.50739	0.999879			0.02
0.01	0.53	1.01359	0.0645851	1.01633	2.50676	0.999838			0.02
0.01	0.54	1.01356	0.0632606	1.01605	2.50614	0.999684			0.02
0.01	0.55	1.01339	0.0618834	1.01576	2.50586	0.999531			0.02
0.01	0.56	1.01336	0.0604503	1.01547	2.50523	0.999495			0.02
0.01	0.57	1.01328	0.0589792	1.01518	2.50468	0.99936			0.02
0.01	0.58	1.01324	0.0574667	1.01489	2.50407	0.999328			0.02
0.01	0.59	1.01324	0.0559255	1.01461	2.50339	0.999281			0.02
0.01	0.6	1.01321	0.0543895	1.0143	2.5027	0.999243			0.02
0.01	0.61	1.01319	0.0528462	1.01401	2.50203	0.999324			0.02
0.01	0.62	1.01317	0.0510089	1.01374	2.50143	0.99927			0.02
0.01	0.63	1.01305	0.0496181	1.01338	2.50081	0.999242			0.02
0.01	0.64	1.01293	0.0480271	1.01309	2.50039	0.999398			0.02
0.01	0.65	1.01283	0.0466507	1.01287	2.50011	0.999346			0.02
0.01	0.66	1.0126	0.0453361	1.01252	2.4998	0.999248			0.02
0.01	0.67	1.0123	0.0441344	1.01219	2.49974	0.99598			0.02
0.01	0.68	1.00854	0.0425334	1.0119	2.50833	0.995981			0.02
0.01	0.69	1.00837	0.0414493	1.01163	2.50807	0.998824			0.02
0.01	0.7	1.00797	0.0394508	1.01126	2.50815	0.998642			0.02
0.01	0.71	1.00779	0.03864	1.01095	2.50785	0.998661			0.02
0.01	0.72	1.00751	0.0369419	1.01065	2.50778	0.998591			0.02
0.01	0.73	1.00733	0.0364166	1.01035	2.50749	0.998611			0.02
0.01	0.74	1.00708	0.0352083	1.01001	2.50727	0.998561			0.02
0.01	0.75	1.00688	0.0350044	1.0097	2.50701	0.998468			0.02
0.01	0.76	1.00645	0.0343371	1.00941	2.50735	0.998559			0.02
0.01	0.77	1.00628	0.0344262	1.00913	2.50708	0.998627			0.02
0.01	0.78	1.00603	0.0343583	1.00878	2.50683	0.998635			0.02
0.01	0.79	1.00584	0.0347278	1.00847	2.50653	0.998606			0.02
0.01	0.8	1.00574	0.0351779	1.00827	2.50628	0.998529			0.02
0.01	0.81	1.00551	0.0356164	1.00793	2.50603	0.998444			0.02
0.01	0.82	1.00531	0.0364298	1.00756	2.50559	0.998418			0.02
0.01	0.83	1.005	0.0370182	1.0072	2.50546	0.998434			0.02
0.01	0.84	1.00485	0.0380648	1.00682	2.50489	0.998427			0.02
0.01	0.85	1.00451	0.0386847	1.00647	2.5049	0.998429			0.02
0.01	0.86	1.00439	0.0398416	1.00612	2.50429	0.998418			0.02
0.01	0.87	1.00402	0.0404554	1.00579	2.50441	0.99844			0.02
0.01	0.88	1.00393	0.0416465	1.00545	2.50379	0.99844			0.02
0.01	0.89	1.00357	0.0422304	1.00514	2.50393	0.998468			0.02
0.01	0.9	1.00349	0.0434152	1.00482	2.50332	0.998477			0.02
0.01	0.91	1.00317	0.0439517	1.00453	2.50337	0.998486			0.02
0.01	0.92	1.0031	0.0451148	1.00422	2.50279	0.998485			0.02
0.01	0.93	1.00279	0.0455948	1.00394	2.50289	0.998479			0.02
0.01	0.94	1.00272	0.0467534	1.00365	2.50233	0.998497			0.02
0.01	0.95	1.00249	0.0471646	1.0034	2.50229	0.998479			0.02
0.01	0.96	1.00242	0.0483666	1.00312	2.50175	0.998499			0.02
0.01	0.97	1.00229	0.0486878	1.00291	2.50156	0.9985			0.0199915
0.01	0.98	1.00221	0.0499775	1.00264	2.50107	0.998507			0.0195798
0.01	0.99	1.0021	0.0501716	1.00249	2.50098	0.998379			0.0167303
0.01	1	1.00154	0.0515551	1.00222	2.50168	0.998446			0.00965926

0.02	0	1.0159	0.0260536	1.0241	2.52018	0.999903			0.00999438
0.02	0.01	1.01593	0.0261797	1.02413	2.52016	0.998739			0.0195798
0.02	0.02	1.01717	0.0263822	1.02416	2.51718	0.998726			0.0266509
